#,Sentance,Embedding
803,"He hurried the phrase “educated at Oxford,” or swallowedit, or choked on it, as though it had bothered him before.",[ 10.113708 -19.750069  17.678352]
804,"And withthis doubt, his whole statement fell to pieces, and I wondered ifthere wasn’t something a little sinister about him, after all.",[-3.2160625 -9.662418   1.1712618]
805,“What part of the Middle West?” I inquired casually.,[  2.7911143  14.9485235 -30.400263 ]
806,"“San Francisco.”“I see.”“My family all died and I came into a good deal of money.”His voice was solemn, as if the memory of that sudden extinction of aclan still haunted him.",[ 30.833807 -15.249115 -10.439013]
807,"For a moment I suspected that he was pullingmy leg, but a glance at him convinced me otherwise.",[ -3.745538  -23.197527   -4.7667155]
808,"“After that I lived like a young rajah in all the capitals ofEurope—Paris, Venice, Rome—collecting jewels, chiefly rubies, huntingbig game, painting a little, things for myself only, and trying toforget something very sad that had happened to me long ago.”With an effort I managed to restrain my incredulous laughter.",[ 7.215212  -3.5582027 12.152262 ]
809,The veryphrases were worn so threadbare that they evoked no image except thatof a turbaned “character” leaking sawdust at every pore as he pursueda tiger through the Bois de Boulogne.,[25.53543  34.110237 15.883482]
810,"“Then came the war, old sport.",[-11.534853  22.700703 -18.894903]
811,"It was a great relief, and I tried veryhard to die, but I seemed to bear an enchanted life.",[  3.4930959 -19.73951     2.5233757]
812,I accepted acommission as first lieutenant when it began.,[  2.3275769 -15.02147   -38.58198  ]
813,In the Argonne Forest Itook the remains of my machine-gun battalion so far forward that therewas a half mile gap on either side of us where the infantry couldn’tadvance.,[ 35.559814  14.936072 -11.474552]
814,"We stayed there two days and two nights, a hundred and thirtymen with sixteen Lewis guns, and when the infantry came up at lastthey found the insignia of three German divisions among the piles ofdead.",[ 36.49096   16.259655 -12.832844]
815,"I was promoted to be a major, and every Allied government gaveme a decoration—even Montenegro, little Montenegro down on theAdriatic Sea!”Little Montenegro!",[ 19.198277  14.680581 -22.970383]
816,He lifted up the words and nodded at them—with hissmile.,[ -8.008348  -36.669724    4.6372094]
817,The smile comprehended Montenegro’s troubled history andsympathized with the brave struggles of the Montenegrin people.,[ 19.295237 -13.704503  11.080653]
818,Itappreciated fully the chain of national circumstances which hadelicited this tribute from Montenegro’s warm little heart.,[24.552906 -5.048188 29.803257]
819,Myincredulity was submerged in fascination now; it was like skimminghastily through a dozen magazines.,[ 32.009224 -16.533293 -20.13875 ]
820,"He reached in his pocket, and a piece of metal, slung on a ribbon,fell into my palm.",[  7.7688594 -31.716236   -4.221687 ]
821,"“That’s the one from Montenegro.”To my astonishment, the thing had an authentic look.",[-17.28548   13.407262 -10.728724]
822,"“Orderi diDanilo,” ran the circular legend, “Montenegro, Nicolas Rex.”“Turn it.”“Major Jay Gatsby,” I read, “For Valour Extraordinary.”“Here’s another thing I always carry.",[ 4.3319297 45.109634  -4.015058 ]
823,A souvenir of Oxford days.,[ -5.974025  16.43971  -14.682606]
824,Itwas taken in Trinity Quad—the man on my left is now the Earl ofDoncaster.”It was a photograph of half a dozen young men in blazers loafing in anarchway through which were visible a host of spires.,[23.980854 19.880257 16.603607]
825,"There was Gatsby,looking a little, not much, younger—with a cricket bat in his hand.",[  9.7395    -29.21187     3.5033336]
826,Then it was all true.,[-39.668037 -20.953176 -13.705394]
827,"I saw the skins of tigers flaming in his palaceon the Grand Canal; I saw him opening a chest of rubies to ease, withtheir crimson-lighted depths, the gnawings of his broken heart.",[28.138235 32.601433 14.211279]
828,"“I’m going to make a big request of you today,” he said, pocketing hissouvenirs with satisfaction, “so I thought you ought to know somethingabout me.",[-27.147993  11.795496  -9.058802]
829,I didn’t want you to think I was just some nobody.,[-19.763405    -0.36867493 -24.174973  ]
830,"You see,I usually find myself among strangers because I drift here and theretrying to forget the sad things that happened to me.” He hesitated.",[  2.1072338 -12.976755   -2.4968438]
831,"“You’ll hear about it this afternoon.”“At lunch?”“No, this afternoon.",[-22.011524 -23.081478 -19.635628]
832,"I happened to find out that you’re taking MissBaker to tea.”“Do you mean you’re in love with Miss Baker?”“No, old sport, I’m not.",[-16.093878  17.570053 -20.223965]
833,"But Miss Baker has kindly consented to speakto you about this matter.”I hadn’t the faintest idea what “this matter” was, but I was moreannoyed than interested.",[-4.557709   3.2649484  8.309014 ]
834,I hadn’t asked Jordan to tea in order todiscuss Mr. Jay Gatsby.,[-0.30390278 41.169044   -6.609074  ]
835,"I was sure the request would be somethingutterly fantastic, and for a moment I was sorry I’d ever set foot uponhis overpopulated lawn.",[-16.413942    7.708264   -0.7844583]
836,He wouldn’t say another word.,[-23.134369 -34.430016   6.204276]
837,His correctness grew on him as we nearedthe city.,[ -6.0817842 -28.764772    2.7700827]
838,"We passed Port Roosevelt, where there was a glimpse ofred-belted oceangoing ships, and sped along a cobbled slum lined withthe dark, undeserted saloons of the faded-gilt nineteen-hundreds.",[29.000332 12.836756 -2.089363]
839,"Then the valley of ashes opened out on both sides of us, and I had aglimpse of Mrs. Wilson straining at the garage pump with pantingvitality as we went by.",[ 6.9303813 13.015527  13.11908  ]
840,"With fenders spread like wings we scattered light through halfAstoria—only half, for as we twisted among the pillars of the elevatedI heard the familiar “jug-jug-spat!” of a motorcycle, and a franticpoliceman rode alongside.",[30.139143   7.4185257  4.009635 ]
841,"“All right, old sport,” called Gatsby.",[-8.985519 33.862885 -7.897361]
842,We slowed down.,[-31.335848 -31.604103  -8.353094]
843,"Taking a whitecard from his wallet, he waved it before the man’s eyes.",[ 24.1552   -25.770945  19.015427]
844,"“Right you are,” agreed the policeman, tipping his cap.",[ 19.502739   -2.8242643 -33.14351  ]
845,"“Know you nexttime, Mr. Gatsby.",[-4.277547  39.32693   -2.1182642]
846,Excuse me!”“What was that?” I inquired.,[-26.355398   -5.1826997  -8.063175 ]
847,"“The picture of Oxford?”“I was able to do the commissioner a favour once, and he sends me aChristmas card every year.”Over the great bridge, with the sunlight through the girders making aconstant flicker upon the moving cars, with the city rising up acrossthe river in white heaps and sugar lumps all built with a wish out ofnonolfactory money.",[33.905926 24.921087  9.592913]
848,"The city seen from the Queensboro Bridge is alwaysthe city seen for the first time, in its first wild promise of all themystery and the beauty in the world.",[35.094265 26.41945  11.570601]
849,"A dead man passed us in a hearse heaped with blooms, followed by twocarriages with drawn blinds, and by more cheerful carriages forfriends.",[33.03032    2.6306648  6.5190873]
850,"The friends looked out at us with the tragic eyes and shortupper lips of southeastern Europe, and I was glad that the sight ofGatsby’s splendid car was included in their sombre holiday.",[ 32.934315    5.4996905 -10.016631 ]
851,"As wecrossed Blackwell’s Island a limousine passed us, driven by a whitechauffeur, in which sat three modish negroes, two bucks and a girl.",[20.944872  10.3358345 31.454073 ]
852,Ilaughed aloud as the yolks of their eyeballs rolled toward us inhaughty rivalry.,[ 33.02885   -19.007923   -1.9780349]
853,"“Anything can happen now that we’ve slid over this bridge,” I thought;“anything at all …”Even Gatsby could happen, without any particular wonder.",[ 1.4364097 28.146196   3.7991745]
854,Roaring noon.,[-27.519037 -24.881966 -17.020376]
855,In a well-fanned Forty-second Street cellar I met Gatsbyfor lunch.,[ 32.522102  25.595877 -11.573094]
856,"Blinking away the brightness of the street outside, my eyespicked him out obscurely in the anteroom, talking to another man.",[ 42.159546 -11.718016 -15.607703]
857,“Mr.,[-42.632507 -12.855596 -16.221254]
858,"Carraway, this is my friend Mr. Wolfshiem.”A small, flat-nosed Jew raised his large head and regarded me with twofine growths of hair which luxuriated in either nostril.",[ 4.6768584 34.2867    20.90607  ]
859,After amoment I discovered his tiny eyes in the half-darkness.,[ 35.670395 -18.827469   2.869646]
860,"“—So I took one look at him,” said Mr. Wolfshiem, shaking my handearnestly, “and what do you think I did?”“What?” I inquired politely.",[ 3.208111   3.7133584 -3.0910785]
861,"But evidently he was not addressing me, for he dropped my hand andcovered Gatsby with his expressive nose.",[ 6.7139173 27.593384  -8.585649 ]
862,"“I handed the money to Katspaugh and I said: ‘All right, Katspaugh,don’t pay him a penny till he shuts his mouth.’ He shut it then andthere.”Gatsby took an arm of each of us and moved forward into therestaurant, whereupon Mr. Wolfshiem swallowed a new sentence he wasstarting and lapsed into a somnambulatory abstraction.",[11.130334  -1.034714   1.7137144]
863,“Highballs?” asked the head waiter.,[ 16.82732    -4.6514263 -35.377754 ]
864,"“This is a nice restaurant here,” said Mr. Wolfshiem, looking at thepresbyterian nymphs on the ceiling.",[ 3.5086231  8.046201  -2.8649616]
865,"“But I like across the streetbetter!”“Yes, highballs,” agreed Gatsby, and then to Mr. Wolfshiem: “It’s toohot over there.”“Hot and small—yes,” said Mr. Wolfshiem, “but full of memories.”“What place is that?” I asked.",[ 2.8285334 30.608036  -9.968966 ]
866,"“The old Metropole.”“The old Metropole,” brooded Mr. Wolfshiem gloomily.",[-15.39258   27.463438  11.316805]
867,“Filled withfaces dead and gone.,[ -2.2668016 -35.358395  -24.314829 ]
